OBJECTID,SPECIES_CO,SPECIES_BO,WATERGAS,GSLENGTH,GSWIDTH,ADDRESS,STREET,SUFFIX,SIDE,SITE,ONSTR,FROMSTR,TOSTR,X,Y,LATITUDE,LONGITUDE,GlobalID,SiteUsage,Quadrant,MgmtDesignation,x2,y2
5716,"Elm, American",Ulmus americana,No,0,0,27,W LEMON ST, ,Front,0,W LEMON ST, , ,2372272.675,262280.4936,40.04426749,-76.30777565,67b85262-7db5-4d63-843d-73d18d3e11b5,Tree,NWQ,Street,-76.30777565,40.04426749
10293,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,135,N LIME ST, ,Side,0,E CHESTNUT ST, , ,2374242.294,261275.1105,40.04141945,-76.3008006,10482f9b-e29c-44a8-a4e6-278d2e3518ad,Tree,NEQ,Park,-76.3008006,40.04141945
5384,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,259,NEW HOLLAND AVE, ,Front,0,NEW HOLLAND AVE, , ,2374340.95,262088.9316,40.04364874,-76.30040059,86df5540-6b87-4f23-bdc0-45e329f80934,Tree,NEQ,Street,-76.30040059,40.04364874
9629,"Tupelo, Black",Nyssa sylvatica,No,0,0,701,E KING ST, ,Side,0,E ORANGE ST, , ,2377705.491,261187.2498,40.04102163,-76.28843846,ea33836c-a1f5-40d0-9147-0ba100da2805,Tree,NEQ,Park,-76.28843846,40.04102163
5052,"Tree, Unknown",Unknown Tree,Yes,0,0,334,W JAMES ST, ,Front,0,W JAMES ST, , ,2370773.024,262606.2382,40.04522868,-76.31311233,a7efe3a9-47b2-4506-8fbb-6a1eedd38d04,Tree,NWQ,Street,-76.31311233,40.04522868
7969,"Pear, Callery",Pyrus calleryana,Yes,0,0,446,E ORANGE ST, ,Front,0,E ORANGE ST, , ,2375653.175,260978.1568,40.04054073,-76.2957797,c06ffd6a-1164-4820-a21e-44685f5b8ed4,Tree,NEQ,Street,-76.2957797,40.04054073
8301,"Linden, Littleleaf",Tilia cordata,No,0,0,504,E ORANGE ST, ,Front,0,E ORANGE ST, , ,2375854.763,261009.1596,40.04061671,-76.295058,7876ce1e-c7ef-4132-9efa-59eadd2b39ca,Tree,NEQ,Street,-76.295058,40.04061671
1139,Plum,Prunus species,No,0,0,35,S ANN ST, ,Front,0,S ANN ST, , ,2375942.86,260114.3446,40.03815668,-76.29479606,d2c33a1b-fdd0-4564-862a-593d247548e2,Tree,SEQ,Street,-76.29479606,40.03815668
6712,"Crabapple, Common",Malus sylvestris,Yes,0,0,917,VIRGINIA AVE, ,Front,0,VIRGINIA AVE, , ,2368062.772,261693.8646,40.04284507,-76.32284411,7668c0a5-5c7c-4677-bd72-5be28c126a4a,Tree,NWQ,Street,-76.32284411,40.04284507
6048,"Linden, Littleleaf",Tilia cordata,No,0,0,436,W LEMON ST, ,Front,0,W LEMON ST, , ,2370257.658,261947.05,40.04344237,-76.31499111,7596eee5-9229-4004-a1b9-5fae444a7c8a,Tree,NWQ,Street,-76.31499111,40.04344237
3392,"Maple, Red",Acer rubrum,No,0,0,248,N CHARLOTTE ST, ,Front,0,N CHARLOTTE ST, , ,2370694.487,261353.8992,40.04179482,-76.31346557,88c785ff-772c-42fd-a061-a00510e18e1e,Tree,NWQ,Street,-76.31346557,40.04179482
7376,"Oak, Northern Red",Quercus rubra,Yes,0,0,2,W STRAWBERRY ST, ,Side,0,MANOR ST, , ,2370936.4,259639.8381,40.03707934,-76.3127013,041d7e8e-3ecf-4dad-92a7-67dd36169873,Tree,SWQ,Street,-76.3127013,40.03707934
1471,Plum,Prunus species,No,0,0,105,S QUEEN ST, ,Front,0,S QUEEN ST, , ,2373021.793,259328.5683,40.03613158,-76.30527285,5e49e4e6-7aaa-4617-99f6-404aba56742d,Tree,SEQ,Street,-76.30527285,40.03613158
1803,"Maple, Red",Acer rubrum,No,0,0,301,S BROAD ST, ,Front,0,S BROAD ST, , ,2378057.815,258809.6925,40.03447984,-76.28732093,1e5376fa-6dcd-434e-be74-1d3b932c105e,Tree,SEQ,Street,-76.28732093,40.03447984
8633,"Maple, Silver",Acer saccharinum,No,0,0,109,LONGFELLOW DR, ,Front,0,LONGFELLOW DR, , ,2385037.635,258773.2193,40.03405969,-76.26240034,55a69ee8-acf1-455c-9392-0e3c8f385653,Tree,SEA,Street,-76.26240034,40.03405969
2467,Ginkgo,Ginkgo biloba,No,0,0,100,N QUEEN ST, ,Side,0,W ORANGE ST, , ,2372636.232,260563.2413,40.03953775,-76.30657754,632d3c2a-5868-4ddb-97e8-a19dff22b969,Tree,NWQ,Street,-76.30657754,40.03953775
2135,"Maple, Freeman",Acer x freemanii, ,0,0,15,W KING ST, ,Front,0,W KING ST, , ,2372639.703,259973.6334,40.03791927,-76.30659957,8ec22978-c7b3-4dcd-8b81-c59773d9c0ba,Tree,NWQ,Street,-76.30659957,40.03791927
10625,"Maple, Sycamore",Acer pseudoplatanus,No,0,0,525,FAIRVIEW AVE, ,Side,0,NEW DORWART ST, , ,2371776.717,256407.3382,40.02816935,-76.30988889,399b9daf-9976-467a-ab24-e54f24e0f3fe,Tree,SWQ,Park,-76.30988889,40.02816935
214,"Pine, Eastern White",Pinus strobus,No,0,0,501,S QUEEN ST, ,Side,0,E STRAWBERRY ST, , ,2374179.174,257230.7235,40.03032147,-76.30126297,2521a20c-af85-4b86-9cd6-9de800218f3c,Tree,SEQ,Street,-76.30126297,40.03032147
7044,Goldenrain Tree,Koelreuteria paniculata,No,0,0,536,W VINE ST, ,Front,0,W VINE ST, , ,2370878.582,258419.7663,40.03373313,-76.31297866,ce4e6fe8-c503-4ca4-950f-9775a717cf8e,Tree,SWQ,Street,-76.31297866,40.03373313
143,"Pear, Callery",Pyrus calleryana,No,0,0,322,S QUEEN ST, ,Front,0,S QUEEN ST, , ,2373170.737,258103.1119,40.03276132,-76.30481261,6729a1e3-8255-43e0-9a64-7cb7ab930430,Tree,SWQ,Street,-76.30481261,40.03276132
807,"Oak, Willow",Quercus phellos,No,0,0,431,S ANN ST, ,Front,0,S ANN ST, , ,2376350.312,258028.3859,40.03241282,-76.29346395,355fd16d-eb72-4481-9a89-e4f39867320d,Tree,SEQ,Street,-76.29346395,40.03241282
9961,"Oak, Pin",Quercus palustris,No,0,0,525,FIRST ST, ,Side,0,REO AVE, , ,2369650.554,259484.9776,40.03671164,-76.31730186,1fff4b52-eb60-43af-95b4-9fb622251368,Tree,SWQ,Park,-76.31730186,40.03671164
8727,"Spruce, Norway",Picea abies,No,0,0,687,EUCLID AVE, ,Front,0,EUCLID AVE, , ,2370209.758,254204.2076,40.0221923,-76.31561133,a1715407-b6a1-4c89-adb5-65b2afc16511,Tree,SWA,Street,-76.31561133,40.0221923
4411,"Oak, Northern Red",Quercus rubra,No,0,0,456,PROSPECT ST, ,Front,0,PROSPECT ST, , ,2370687.833,255756.5549,40.02643178,-76.31381443,830a5d59-4ea4-498e-b623-63196b282d53,Tree,SWQ,Street,-76.31381443,40.02643178
569,"Maple, Red",Acer rubrum,No,0,0,532,S QUEEN ST, ,Front,0,S QUEEN ST, , ,2373400.622,256680.7148,40.02884686,-76.30407494,874cf2a0-fbf1-49e7-b8b9-3bbe83bcc94f,Tree,SWQ,Street,-76.30407494,40.02884686
1780,"Maple, Red",Acer rubrum,No,0,0,431,S ANN ST, ,Side,0,CHESAPEAKE ST, , ,2376640.143,257278.938,40.03034265,-76.29247325,05269ade-7f09-4acd-b544-d941e73d9321,Tree,SEQ,Street,-76.29247325,40.03034265
9391,"Maple, Red",Acer rubrum,No,0,0,323,HOLLY LN, ,Side,0,HOLLY CIR, , ,2380312.031,256380.3865,40.02770926,-76.27941626,1f18cd25-6516-416f-8470-67a4711bb351,Tree,SEA,Street,-76.27941626,40.02770926
7282,"Maple, Silver",Acer saccharinum,No,0,0,313,PEARL ST, ,Side,0,GEORGE ST, , ,2368346.657,258442.9441,40.03390949,-76.32201805,d5a0606f-ea31-40e2-8700-e462e55911d4,Tree,SWQ,Street,-76.32201805,40.03390948
9059,Boxelder,Acer negundo,No,0,0,221,PITNEY RD, ,Side,0,HEMPSTEAD RD, , ,2385536.084,265481.9094,40.05245015,-76.2602164,21d0b0e5-7826-40cb-9a1c-80296329bf67,Tree,NEA,Street,-76.2602164,40.05245015
11598,Witch Hazel,Hamamelis virginiana,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2365175.231,268264.7952,40.06100834,-76.33277942,a521873b-67b4-48b5-8f3a-edf39ef71e2e,Tree,NWA,Park,-76.33277942,40.06100834
10934,"Dogwood, Flowering",Cornus florida,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2364425.51,268201.8973,40.0608687,-76.33546112,d9fbd434-d216-4e60-b886-784b5800a43d,Tree,NWA,Park,-76.33546112,40.0608687
11266,"Maple, Norway",Acer platanoides,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WOODTHRUSH CIR, , ,2363701.323,269051.8216,40.06323335,-76.33799947,42c511df-cebd-4799-a007-d1e51734debc,Tree,NWA,Park,-76.33799947,40.06323335
11930,Goldenrain Tree,Koelreuteria paniculata,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WOODTHRUSH CIR, , ,2364192.326,269094.965,40.06333021,-76.33624301,6ec95553-6bdb-4384-86d2-f69b87d3288b,Tree,NWA,Park,-76.33624301,40.06333021
8063,"Linden, Littleleaf",Tilia cordata,No,0,0,746,LEHIGH AVE, ,Front,0,LEHIGH AVE, , ,2377031.123,262873.4267,40.04568036,-76.29074716,44f942a1-ab5c-44f1-b6af-f63bfa33df4a,Tree,NEQ,Street,-76.29074716,40.04568036
9274,"Maple, Silver",Acer saccharinum,No,0,0,919,E WALNUT ST, ,Front,0,E WALNUT ST, , ,2378202.945,262593.6664,40.04485927,-76.28657879,494ad032-e5e0-4bb1-9b92-45a6cae600e4,Tree,NEA,Street,-76.28657879,40.04485926
7614,"Maple, Red",Acer rubrum,No,0,0,812,N QUEEN ST, ,Front,0,N QUEEN ST, , ,2372135.376,264536.2465,40.05046512,-76.30813443,061fc992-6279-4b25-ab40-c863aedef87a,Tree,NWQ,Street,-76.30813443,40.05046512
2112,"Basswood, American",Tilia americana,Yes,0,0,323,E CLAY ST, ,Front,0,E CLAY ST, , ,2374262.719,264666.2305,40.0507263,-76.30052888,0f2b3b5c-75e1-4b64-8448-a5bcb3e4b172,Tree,NEQ,Street,-76.30052888,40.0507263
3108,"Oak, Northern Red",Quercus rubra,Yes,0,0,806,N RESERVOIR ST, ,Front,0,N RESERVOIR ST, , ,2375880.32,264983.6932,40.05152463,-76.29473283,8ed73303-cee9-4ccc-909a-1262c4a47886,Tree,NEQ,Street,-76.29473283,40.05152463
8942,"Planetree, London",Platanus hybrida,No,0,0,313,W LIBERTY ST, ,Side,0,THOMAS M ARMSTRONG BLVD, , ,2370226.285,265071.7167,40.05202021,-76.3149218,9c0067a8-0037-4ff0-8a7f-08baaba4fb63,Tree,NWA,Street,-76.3149218,40.05202021
5407,"Maple, Freeman",Acer x freemanii,No,0,0,231,E WALNUT ST, ,Front,0,E WALNUT ST, , ,2374147.696,261963.818,40.04331404,-76.30109807,d92e1308-0c73-4de6-a414-41f5d2e033f8,Tree,NEQ,Street,-76.30109807,40.04331404
7731,"Mulberry, Red",Morus rubra,No,0,0,706,E WALNUT ST, ,Front,0,E WALNUT ST, , ,2376749.483,262296.1892,40.04410877,-76.29178703,9b39df1b-bdae-4308-b67a-5cd92460e75a,Tree,NEQ,Street,-76.29178703,40.04410876
10602,"Maple, Freeman",Acer x freemanii,No,0,0,901,BUCHANAN AVE, ,Side,0,OLD MAIN DR, , ,2368388.879,262877.4766,40.04607933,-76.32161115,a04d86b1-6214-4bd2-b6ba-56a4b6036bf1,Tree,NWQ,Park,-76.32161115,40.04607933
8610,"Oak, Northern Red",Quercus rubra,No,0,0,601,STATE ST, ,Rear,0,W FREDERICK ST, , ,2367679.028,263358.7943,40.04743192,-76.32411851,9fc27ac2-d276-47c4-832f-574ec76aa356,Tree,NWQ,Street,-76.32411851,40.04743192
6403,Ginkgo,Ginkgo biloba,No,0,0,552,N MULBERRY ST, ,Side,0,HARRISBURG AVE, , ,2370826.398,263384.6539,40.04736285,-76.31287647,0d4427f8-5144-4268-b2ca-ac1343a31e31,Tree,NWQ,Street,-76.31287647,40.04736285
3772,"Basswood, American",Tilia americana,Yes,0,0,548,N SHIPPEN ST, ,Front,0,N SHIPPEN ST, , ,2374138.026,263624.2954,40.04787207,-76.3010353,bab274d9-cd03-4288-8d43-16b2eed61c2c,Tree,NEQ,Street,-76.3010353,40.04787207
9606,"Dogwood, Flowering",Cornus florida,No,0,0,901,BUCHANAN AVE, ,Front,0,BUCHANAN AVE, , ,2368178.736,262023.7768,40.04374546,-76.32241094,875cf1a4-fc28-4f52-92bd-e970e9c163fe,Tree,NWQ,Park,-76.32241093,40.04374546
6735,"Cherry, Yoshino Flowering",Prunus yedoensis,No,0,0,338,N WEST END AVE, ,Side,0,VIRGINIA AVE, , ,2368205.932,261656.8006,40.04273699,-76.322335,a2e822d2-4b03-4e8f-b428-2b2bdb18a0d1,Tree,NWQ,Street,-76.322335,40.04273699
8395,"Oak, Northern Red",Quercus rubra,No,0,0,1009,BUCHANAN AVE, ,Side,0,RACE AVE, , ,2367650.556,262208.8098,40.04427675,-76.32428651,34ce9f9d-21aa-4cd8-9d32-b84d98907097,Tree,NWQ,Street,-76.32428651,40.04427675
5075,"Maple, Red",Acer rubrum,Yes,0,0,433,N CHARLOTTE ST, ,Front,0,N CHARLOTTE ST, , ,2370595.514,262384.7442,40.04462866,-76.31375914,634070a1-767e-4dde-bac1-bc2baf1bb66b,Tree,NWQ,Street,-76.31375914,40.04462866
3440,"Maple, Red",Acer rubrum,No,0,0,420,W WALNUT ST, ,Front,0,W WALNUT ST, , ,2370484.978,261389.1835,40.04190102,-76.3142117,2e11c499-e086-4a7d-b516-475cc3693552,Tree,NWQ,Street,-76.3142117,40.04190102
5739,"Maple, Red",Acer rubrum,No,0,0,402,N QUEEN ST, ,Side,0,W LEMON ST, , ,2372408.518,262300.4125,40.04431607,-76.30728935,5cecc8e2-5d68-491d-9be4-18fdde720896,Tree,NWQ,Street,-76.30728936,40.04431607
2444,"Oak, Northern Red",Quercus rubra,No,0,0,518,W CHESTNUT ST, ,Front,0,W CHESTNUT ST, , ,2370030.848,260706.7861,40.04004827,-76.31587303,623e5841-0e1c-4e89-85d1-a10016ed174f,Tree,NWQ,Street,-76.31587303,40.04004826
6071,Vacant site unsuitable,Vacant site unsuitable,No,12,6,30,N MULBERRY ST, ,Front,0,N MULBERRY ST, , ,2371477.114,260090.6443,40.03829252,-76.31074425,e7688ead-4807-473a-9779-b33e68671f68,Vacant,NWQ,Street,-76.31074425,40.03829252
2776,Ginkgo,Ginkgo biloba,No,0,0,48,W CHESTNUT ST, ,Front,0,W CHESTNUT ST, , ,2372222.011,261043.2113,40.04087373,-76.30802873,6eed8584-c6cb-4c03-bcfa-e09f0d4da0ab,Tree,NWQ,Street,-76.30802873,40.04087373
7946,"Maple, Paperbark",Acer griseum,Yes,0,0,310,E ORANGE ST, ,Front,0,E ORANGE ST, , ,2374693.013,260835.1238,40.04019149,-76.29921686,012e5396-f595-4e8f-8906-4d272ac26745,Tree,NEQ,Street,-76.29921686,40.04019149
10270,"Dogwood, Flowering",Cornus florida,No,0,0,135,N LIME ST, ,Side,0,E MARION ST, , ,2374044.331,261066.5042,40.0408558,-76.30151977,eeeedfba-c05a-4159-8c3d-2d8d27d7db13,Tree,NEQ,Park,-76.30151977,40.0408558
8278,"Maple, Freeman",Acer x freemanii,No,0,0,16,N BROAD ST, ,Front,0,N BROAD ST, , ,2377952.94,261082.0095,40.04072153,-76.28756103,0fbb0736-b753-454c-9ddc-3f07c29ffb59,Tree,NEQ,Street,-76.28756103,40.04072153
6950,"Maple, Norway",Acer platanoides,No,0,0,112,RUBY ST, ,Front,0,RUBY ST, , ,2368785.393,259362.6917,40.03641449,-76.32039829,945ad316-355b-4f1a-9d31-0eede3127ef9,Tree,SWQ,Street,-76.32039828,40.03641448
237,Honeylocust,Gleditsia triacanthos,No,0,0,33,E FARNUM ST, ,Front,0,E FARNUM ST, , ,2373432.524,258930.4018,40.03502026,-76.30382949,74683bfa-5323-4ef7-937a-3e70fb916f02,Tree,SEQ,Street,-76.30382949,40.03502026
1448,"Pear, Callery",Pyrus calleryana,No,0,0,131,S QUEEN ST, ,Side,0,S CHRISTIAN ST, , ,2373313.364,259156.6176,40.03564652,-76.30424176,0ad97f27-d606-4f89-bde8-8d30f303e283,Tree,SEQ,Street,-76.30424176,40.03564652
1116,Honeylocust,Gleditsia triacanthos,No,0,0,111,E VINE ST, ,Front,0,E VINE ST, , ,2373722.114,259545.3425,40.03669509,-76.30275945,220fff79-48dd-42d9-8d73-4cedd0071d62,Tree,SEQ,Street,-76.30275945,40.03669509
452,"Oak, Northern Red",Quercus rubra,No,0,0,453,S LIME ST,X,Side,0,CHESTER ST, , ,2375098.376,259241.4215,40.03579889,-76.2978629,c5c590cf-0096-47c9-b9a7-58035f80ee7b,Tree,SEQ,Street,-76.2978629,40.03579889
901,"Maple, Silver",Acer saccharinum,No,0,0,301,S MARSHALL ST, ,Front,0,S MARSHALL ST, , ,2376691.855,259031.6644,40.0351511,-76.2921853,c4122ce1-1858-464d-9dfd-c557c87e01bc,Tree,SEQ,Street,-76.2921853,40.03515109
4743,Vacant site unsuitable,Vacant site unsuitable,No,3,2,708,HIGH ST, ,Front,0,HIGH ST, , ,2369968.509,257758.027,40.03195742,-76.31626661,187b0fef-8d8d-4dc0-b1b4-c7fd88b03128,Vacant,SWQ,Street,-76.31626661,40.03195742
7399,Plum,Prunus species,Yes,0,0,719,MANOR ST, ,Front,0,MANOR ST, , ,2369473.723,258056.0252,40.03279739,-76.31801604,79f66ad0-dcb0-44a1-82cb-58260991527c,Tree,SWQ,Street,-76.31801604,40.03279739
7067,"Linden, Littleleaf",Tilia cordata,No,0,0,558,HIGH ST, ,Front,0,HIGH ST, , ,2370605.651,258471.7661,40.03388804,-76.31395019,8b0720ca-79f8-4909-adad-f068977757d8,Tree,SWQ,Street,-76.31395019,40.03388804
9938,"Linden, Littleleaf",Tilia cordata,No,0,0,459,S DUKE ST, ,Front,0,S DUKE ST, , ,2374611.255,258250.2632,40.03310039,-76.29966043,7253dbb4-f9b8-4fbf-bc87-765122c394f3,Tree,SEQ,Park,-76.29966043,40.03310038
120,"Maple, Red",Acer rubrum,No,0,0,425,S DUKE ST, ,Side,0,NORTH ST, , ,2374298.846,258624.5899,40.0341419,-76.300754,69e0dd5e-c24a-491e-b454-9e6187b47f18,Tree,SEQ,Street,-76.300754,40.0341419
784,"Sycamore, American",Platanus occidentalis,No,0,0,364,S ANN ST, ,Side,0,JUNIATA ST, , ,2376134.858,258385.2564,40.03340209,-76.29421225,a1f60942-d46c-4878-99c3-e03547b11983,Tree,SEQ,Street,-76.29421225,40.03340209
2181,"Maple, Norway",Acer platanoides, ,0,0,305,CHARLES RD, ,Side,0,FREMONT ST, , ,2368566.727,254605.165,40.02336593,-76.32145394,f60e45b9-483b-451b-a295-9af23ddad6a2,Tree,SWQ,Street,-76.32145394,40.02336593
2845,Vacant site unsuitable,Vacant site unsuitable,No,20,3,515,HERSHEY AVE, ,Front,0,HERSHEY AVE, , ,2370392.15,254707.2874,40.023565,-76.31493099,6b004639-dc1c-4869-b7b4-6fd823e9b7f5,Vacant,SWQ,Street,-76.31493099,40.02356499
8750,"Spruce, Norway",Picea abies,No,0,0,179,CHARLES RD, ,Side,0,HIGH ST, , ,2367781.681,255094.803,40.0247447,-76.32422844,8768c3eb-adbf-448d-90cc-ed14df4a9d76,Tree,SWA,Street,-76.32422844,40.0247447
3841,"Sycamore, American",Platanus occidentalis,Yes,0,0,928,UNION ST, ,Front,0,UNION ST, , ,2370156.844,255928.098,40.02692632,-76.31570027,504984c6-01ea-4240-bbbe-a2d83b03b6eb,Tree,SWQ,Street,-76.31570027,40.02692632
6927,Vacant site unsuitable,Vacant site unsuitable,No,1,1,717,BEAVER ST, ,Front,0,BEAVER ST, , ,2373302.731,255639.936,40.02599458,-76.30448529,d0c2de22-421d-4c06-887e-a1bca10374d2,Vacant,SWQ,Street,-76.30448529,40.02599458
5098,"Maple, Silver",Acer saccharinum,No,0,0,337,LAUREL ST, ,Side,0,UNION ST, , ,2371042.331,257052.5609,40.02997317,-76.31247344,47fee7e2-2ee4-46ee-9239-c649109948b4,Tree,SWQ,Street,-76.31247344,40.02997317
11243,Katsura Tree,Cercidiphyllum japonicum,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WARBLER RD, , ,2365829.524,268697.0066,40.06216581,-76.33041738,20e635cd-c4eb-4b1d-830f-5095020779b3,Tree,NWA,Park,-76.33041738,40.06216581
11504,"Dogwood, Flowering",Cornus florida,No,0,0,1401,HARRISBURG PIKE, ,Side,0,CHICKADEE RD, , ,2365785.971,269043.2044,40.06311797,-76.33055308,673d1c7b-b8c0-4b29-afaa-65b54a584451,Tree,NWA,Park,-76.33055308,40.06311796
9915,"Pine, Eastern White",Pinus strobus,No,0,0,680,E ROSS ST, ,Side,0,N RESERVOIR ST, , ,2376204.712,264895.0921,40.05126676,-76.29357944,4c6dedb7-c6b0-4eff-9b4f-341885de05d6,Tree,NEQ,Park,-76.29357944,40.05126676
12168,"Ash, Green",Fraxinus pennsylvanica,No,0,0,150,PITNEY RD, ,Side,0,ARTHUR E MORRIS PKWY, , ,2382264.521,264927.8596,40.05108033,-76.27193438,c4feaf39-76f9-4d4f-afb3-bb98541f716a,Tree,NEA,Park,-76.27193438,40.05108033
9082,Apple,Malus species,No,0,0,1643,ROBERT RD, ,Front,0,ROBERT RD, , ,2384041.752,265162.0622,40.05164133,-76.26557282,bcf87ca7-5403-4edf-bc50-599a9c48e426,Tree,NEA,Street,-76.26557282,40.05164133
11836,Boxelder,Acer negundo,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WARBLER RD, , ,2365302.52,268336.7843,40.06120033,-76.3323206,7fde7765-264a-4a83-95fd-464f4769dec3,Tree,NWA,Park,-76.3323206,40.06120033
10911,"Spruce, Norway",Picea abies,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2364446.539,268173.9567,40.06079109,-76.3353876,61574791-d971-46c1-b9a0-8ac2a154e943,Tree,NWA,Park,-76.3353876,40.06079108
10840,"Spruce, Norway",Picea abies,No,0,0,1401,HARRISBURG PIKE, ,Front,0,HARRISBURG PIKE, , ,2364288.656,268282.7705,40.06109669,-76.33594536,772e18d7-fcdc-40ef-bf23-d3c9df68746a,Tree,NWA,Park,-76.33594536,40.06109669
5762,Katsura Tree,Cercidiphyllum japonicum,No,0,0,202,W JAMES ST, ,Front,0,W JAMES ST, , ,2371601.547,262725.0787,40.04551782,-76.31014651,619a3799-fb51-436d-b21f-5a8cadd4813a,Tree,NWQ,Street,-76.31014651,40.04551782
4505,"Basswood, American",Tilia americana,No,0,0,445,N DUKE ST, ,Side,0,E JAMES ST, , ,2373120.785,262940.8826,40.04604203,-76.30470824,b7298914-7d96-4062-92e4-8f4d68fb1a22,Tree,NEQ,Street,-76.30470824,40.04604203
8086,Plum,Prunus species,No,0,0,319,N RESERVOIR ST, ,Front,0,N RESERVOIR ST, , ,2377190.109,262600.2125,40.04492325,-76.29019551,2f0d3809-2910-4259-9346-ea93b0ff2252,Tree,NEQ,Street,-76.2901955,40.04492325
9251,"Ash, Green",Fraxinus pennsylvanica,No,0,0,1020,LEHIGH AVE, ,Front,0,LEHIGH AVE, , ,2377828.109,263041.6166,40.04610582,-76.28789094,5c511ce2-a999-4297-a9aa-99f37ded1272,Tree,NEA,Street,-76.28789094,40.04610581
7923,Plum,Prunus species,No,0,0,856,E MADISON ST, ,Front,0,E MADISON ST, , ,2377674.754,262721.35,40.04523373,-76.28845755,483c3395-7216-4501-a5fe-99af2f574447,Tree,NEQ,Street,-76.28845755,40.04523373
7591,"Zelkova, Japanese",Zelkova serrata,No,0,0,601,HARRISBURG AVE, ,Front,0,HARRISBURG AVE, , ,2369457.659,264317.3683,40.04998396,-76.31771077,bb1e7900-115f-41c8-bb43-25533bf0f640,Tree,NWQ,Street,-76.31771077,40.04998396
5430,Plum,Prunus species,No,0,0,134,E WALNUT ST, ,Front,0,E WALNUT ST, , ,2373549.935,261827.6525,40.0429672,-76.30324075,77868483-67ce-4b65-a608-448fdc2a4286,Tree,NEQ,Street,-76.30324075,40.0429672
8418,"Ash, White",Fraxinus americana,No,0,0,516,RACE AVE, ,Front,0,RACE AVE, , ,2367836.092,262908.743,40.04618967,-76.32358354,132c40e1-0d79-4431-a100-1f93b41d9120,Tree,NWQ,Street,-76.32358354,40.04618967
9746,"Elm, American",Ulmus americana,No,0,0,901,BUCHANAN AVE, ,Side,0,OLD MAIN DR, , ,2368663.976,262637.0748,40.04540727,-76.32064258,9fa62adb-fdbb-4e98-ad81-7a7a31b882c3,Tree,NWQ,Park,-76.32064258,40.04540727
8587,"Oak, Northern Red",Quercus rubra,No,0,0,612,STATE ST, ,Front,0,STATE ST, , ,2367543.838,263481.9551,40.04777596,-76.32459424,b8c96f19-5770-4378-9cec-55e563432a2e,Tree,NWQ,Street,-76.32459424,40.04777596
6426,"Pear, Callery 'Bradford'",Pyrus calleryana 'Bradford',No,0,0,417,W FREDERICK ST, ,Side,0,LANCASTER AVE, , ,2370166.127,263261.311,40.04705378,-76.31524173,ad6bd8ef-6164-4095-807c-d39c15e89a68,Tree,NWQ,Street,-76.31524172,40.04705378
6595,Vacant site unsuitable,Vacant site unsuitable,No,4,3,423,W JAMES ST, ,Side,0,LANCASTER AVE, , ,2370255.918,262654.2469,40.04538353,-76.31495628,27207739-bcbb-41c9-90af-65f48ec90b7d,Vacant,NWQ,Street,-76.31495628,40.04538353
8255,"Sycamore, American",Platanus occidentalis,No,0,0,701,E KING ST, ,Rear,0,E ORANGE ST, , ,2376942.493,261155.9331,40.04097031,-76.29116502,56b55cc5-68e8-4bc2-8a26-7ee293a09bab,Tree,NEQ,Park,-76.29116502,40.0409703
9583,Plum,Prunus species,No,0,0,701,E KING ST, ,Side,0,E ORANGE ST, , ,2377183.175,261092.2936,40.04078471,-76.29030929,20add1fc-156c-409f-8c01-a9a492b34216,Tree,NEQ,Park,-76.29030929,40.04078471
4173,"Pear, Callery 'Bradford'",Pyrus calleryana 'Bradford',No,0,0,624,W WALNUT ST, ,Front,0,W WALNUT ST, , ,2369210.203,261206.8833,40.04145746,-76.31877463,da64dbe8-67b4-4a70-afe8-7b4a15f8b589,Tree,NWQ,Street,-76.31877463,40.04145745
3509,"Maple, Sycamore",Acer pseudoplatanus,Yes,0,0,235,N ARCH ST, ,Rear,0,N MULBERRY ST, , ,2371342.864,261334.702,40.04171316,-76.31115126,6f05fac9-c8ed-4b6b-ba8b-e838647fa1bc,Tree,NWQ,Street,-76.31115126,40.04171316
5501,"Lilac, Japanese Tree",Syringa reticulata,No,0,0,226,N DUKE ST, ,Front,0,N DUKE ST, , ,2373204.603,261527.3496,40.04215847,-76.30449154,5f2ef55b-9b4d-4c55-aad5-a99a64c159c6,Tree,NEQ,Street,-76.30449154,40.04215847
10078,Witch Hazel,Hamamelis virginiana,No,0,0,135,N LIME ST, ,Side,0,E CHESTNUT ST, , ,2374075.367,261307.8893,40.04151694,-76.30139479,71c8b44b-fd35-4c85-89f2-7c0ed1b65c07,Tree,NEQ,Park,-76.30139479,40.04151694
10176,"Zelkova, Japanese",Zelkova serrata,No,0,0,136,N QUEEN ST, ,Front,0,N QUEEN ST, , ,2372623.916,260935.6096,40.04056036,-76.30659979,3af965a4-94d7-4be9-8bda-4751bca254b4,Tree,NWQ,Park,-76.30659979,40.04056036
